State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type,Rating Area,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
SC,45001,Abbeville,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$373.14,"$2,000","$4,500"
SC,45001,Abbeville,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$392.79,"$1,400","$8,700"
SC,45001,Abbeville,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$383.05,"$3,400","$6,600"
SC,45001,Abbeville,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$240.85,"$7,000","$8,550"
SC,45001,Abbeville,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$240.97,"$8,250","$8,250"
SC,45001,Abbeville,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$359.04,"$2,500","$6,000"
SC,45001,Abbeville,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$361.85,"$3,400","$3,400"
SC,45001,Abbeville,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$392.15,"$4,800","$4,800"
SC,45001,Abbeville,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$250.42,"$6,300","$7,000"
SC,45001,Abbeville,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$245.16,"$7,200","$8,700"
SC,45001,Abbeville,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$251.27,"$6,850","$6,850"
SC,45001,Abbeville,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$372.62,"$7,400","$8,700"
SC,45001,Abbeville,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$350.91,"$3,000","$7,000"
SC,45001,Abbeville,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$363.34,"$7,000","$8,700"
SC,45001,Abbeville,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$288.24,$0,"$8,700"
SC,45001,Abbeville,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$342.47,$250,"$8,700"
SC,45001,Abbeville,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 1,$152.20,"$8,700","$8,700"
SC,45003,Aiken,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$418.75,"$2,000","$4,500"
SC,45003,Aiken,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$440.81,"$1,400","$8,700"
SC,45003,Aiken,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$429.88,"$3,400","$6,600"
SC,45003,Aiken,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$270.29,"$7,000","$8,550"
SC,45003,Aiken,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$270.42,"$8,250","$8,250"
SC,45003,Aiken,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$402.93,"$2,500","$6,000"
SC,45003,Aiken,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$406.09,"$3,400","$3,400"
SC,45003,Aiken,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$440.09,"$4,800","$4,800"
SC,45003,Aiken,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$281.03,"$6,300","$7,000"
SC,45003,Aiken,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$275.13,"$7,200","$8,700"
SC,45003,Aiken,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$281.98,"$6,850","$6,850"
SC,45003,Aiken,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$418.16,"$7,400","$8,700"
SC,45003,Aiken,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$393.80,"$3,000","$7,000"
SC,45003,Aiken,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$407.75,"$7,000","$8,700"
SC,45003,Aiken,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$323.47,$0,"$8,700"
SC,45003,Aiken,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$384.33,$250,"$8,700"
SC,45003,Aiken,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 2,$170.80,"$8,700","$8,700"
SC,45005,Allendale,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$419.19,"$2,000","$4,500"
SC,45005,Allendale,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$441.27,"$1,400","$8,700"
SC,45005,Allendale,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$430.32,"$3,400","$6,600"
SC,45005,Allendale,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$270.57,"$7,000","$8,550"
SC,45005,Allendale,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$270.70,"$8,250","$8,250"
SC,45005,Allendale,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$403.35,"$2,500","$6,000"
SC,45005,Allendale,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$406.51,"$3,400","$3,400"
SC,45005,Allendale,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$440.54,"$4,800","$4,800"
SC,45005,Allendale,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$281.33,"$6,300","$7,000"
SC,45005,Allendale,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$275.41,"$7,200","$8,700"
SC,45005,Allendale,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$282.27,"$6,850","$6,850"
SC,45005,Allendale,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$418.60,"$7,400","$8,700"
SC,45005,Allendale,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$394.21,"$3,000","$7,000"
SC,45005,Allendale,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$408.18,"$7,000","$8,700"
SC,45005,Allendale,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$323.81,$0,"$8,700"
SC,45005,Allendale,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$384.73,$250,"$8,700"
SC,45005,Allendale,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 3,$170.98,"$8,700","$8,700"
SC,45007,Anderson,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$477.39,"$2,000","$4,500"
SC,45007,Anderson,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$502.54,"$1,400","$8,700"
SC,45007,Anderson,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$490.08,"$3,400","$6,600"
SC,45007,Anderson,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$308.14,"$7,000","$8,550"
SC,45007,Anderson,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$308.29,"$8,250","$8,250"
SC,45007,Anderson,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$459.36,"$2,500","$6,000"
SC,45007,Anderson,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$462.95,"$3,400","$3,400"
SC,45007,Anderson,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$501.72,"$4,800","$4,800"
SC,45007,Anderson,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$320.39,"$6,300","$7,000"
SC,45007,Anderson,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$313.65,"$7,200","$8,700"
SC,45007,Anderson,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$321.47,"$6,850","$6,850"
SC,45007,Anderson,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$476.72,"$7,400","$8,700"
SC,45007,Anderson,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$448.95,"$3,000","$7,000"
SC,45007,Anderson,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$464.86,"$7,000","$8,700"
SC,45007,Anderson,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$368.77,$0,"$8,700"
SC,45007,Anderson,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$438.15,$250,"$8,700"
SC,45007,Anderson,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 4,$194.72,"$8,700","$8,700"
SC,45009,Bamberg,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$420.92,"$2,000","$4,500"
SC,45009,Bamberg,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$443.09,"$1,400","$8,700"
SC,45009,Bamberg,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$432.11,"$3,400","$6,600"
SC,45009,Bamberg,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$271.69,"$7,000","$8,550"
SC,45009,Bamberg,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$271.82,"$8,250","$8,250"
SC,45009,Bamberg,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$405.02,"$2,500","$6,000"
SC,45009,Bamberg,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$408.19,"$3,400","$3,400"
SC,45009,Bamberg,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$442.37,"$4,800","$4,800"
SC,45009,Bamberg,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$282.49,"$6,300","$7,000"
SC,45009,Bamberg,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$276.55,"$7,200","$8,700"
SC,45009,Bamberg,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$283.44,"$6,850","$6,850"
SC,45009,Bamberg,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$420.33,"$7,400","$8,700"
SC,45009,Bamberg,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$395.85,"$3,000","$7,000"
SC,45009,Bamberg,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$409.87,"$7,000","$8,700"
SC,45009,Bamberg,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$325.15,$0,"$8,700"
SC,45009,Bamberg,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$386.32,$250,"$8,700"
SC,45009,Bamberg,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 5,$171.69,"$8,700","$8,700"
SC,45011,Barnwell,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$411.58,"$2,000","$4,500"
SC,45011,Barnwell,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$433.26,"$1,400","$8,700"
SC,45011,Barnwell,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$422.52,"$3,400","$6,600"
SC,45011,Barnwell,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$265.66,"$7,000","$8,550"
SC,45011,Barnwell,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$265.79,"$8,250","$8,250"
SC,45011,Barnwell,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$396.04,"$2,500","$6,000"
SC,45011,Barnwell,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$399.13,"$3,400","$3,400"
SC,45011,Barnwell,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$432.55,"$4,800","$4,800"
SC,45011,Barnwell,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$276.22,"$6,300","$7,000"
SC,45011,Barnwell,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$270.42,"$7,200","$8,700"
SC,45011,Barnwell,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$277.15,"$6,850","$6,850"
SC,45011,Barnwell,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$411.01,"$7,400","$8,700"
SC,45011,Barnwell,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$387.06,"$3,000","$7,000"
SC,45011,Barnwell,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$400.77,"$7,000","$8,700"
SC,45011,Barnwell,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$317.93,$0,"$8,700"
SC,45011,Barnwell,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$377.75,$250,"$8,700"
SC,45011,Barnwell,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 6,$167.88,"$8,700","$8,700"
SC,45013,Beaufort,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$444.38,"$2,000","$4,500"
SC,45013,Beaufort,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$467.79,"$1,400","$8,700"
SC,45013,Beaufort,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$456.19,"$3,400","$6,600"
SC,45013,Beaufort,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$286.83,"$7,000","$8,550"
SC,45013,Beaufort,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$286.97,"$8,250","$8,250"
SC,45013,Beaufort,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$427.59,"$2,500","$6,000"
SC,45013,Beaufort,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$430.94,"$3,400","$3,400"
SC,45013,Beaufort,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$467.02,"$4,800","$4,800"
SC,45013,Beaufort,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$298.24,"$6,300","$7,000"
SC,45013,Beaufort,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$291.96,"$7,200","$8,700"
SC,45013,Beaufort,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$299.24,"$6,850","$6,850"
SC,45013,Beaufort,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$443.76,"$7,400","$8,700"
SC,45013,Beaufort,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$417.91,"$3,000","$7,000"
SC,45013,Beaufort,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$432.71,"$7,000","$8,700"
SC,45013,Beaufort,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$343.27,$0,"$8,700"
SC,45013,Beaufort,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$407.85,$250,"$8,700"
SC,45013,Beaufort,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 7,$181.26,"$8,700","$8,700"
SC,45015,Berkeley,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$455.24,"$2,000","$4,500"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$479.22,"$1,400","$8,700"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$467.33,"$3,400","$6,600"
SC,45015,Berkeley,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$293.84,"$7,000","$8,550"
SC,45015,Berkeley,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$293.98,"$8,250","$8,250"
SC,45015,Berkeley,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$438.04,"$2,500","$6,000"
SC,45015,Berkeley,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$441.47,"$3,400","$3,400"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$478.43,"$4,800","$4,800"
SC,45015,Berkeley,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$305.52,"$6,300","$7,000"
SC,45015,Berkeley,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$299.10,"$7,200","$8,700"
SC,45015,Berkeley,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$306.55,"$6,850","$6,850"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$454.60,"$7,400","$8,700"
SC,45015,Berkeley,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$428.12,"$3,000","$7,000"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$443.28,"$7,000","$8,700"
SC,45015,Berkeley,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$351.66,$0,"$8,700"
SC,45015,Berkeley,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$417.82,$250,"$8,700"
SC,45015,Berkeley,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$185.68,"$8,700","$8,700"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$397.80,"$7,550","$8,550"
SC,45015,Berkeley,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$396.09,"$7,900","$8,700"
SC,45015,Berkeley,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$261.77,"$7,900","$8,550"
SC,45015,Berkeley,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 8,$369.64,$0,"$8,700"
SC,45017,Calhoun,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$383.13,"$2,000","$4,500"
SC,45017,Calhoun,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$403.31,"$1,400","$8,700"
SC,45017,Calhoun,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$393.31,"$3,400","$6,600"
SC,45017,Calhoun,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$247.30,"$7,000","$8,550"
SC,45017,Calhoun,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$247.42,"$8,250","$8,250"
SC,45017,Calhoun,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$368.66,"$2,500","$6,000"
SC,45017,Calhoun,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$371.54,"$3,400","$3,400"
SC,45017,Calhoun,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$402.65,"$4,800","$4,800"
SC,45017,Calhoun,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$257.13,"$6,300","$7,000"
SC,45017,Calhoun,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$251.72,"$7,200","$8,700"
SC,45017,Calhoun,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$257.99,"$6,850","$6,850"
SC,45017,Calhoun,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$382.59,"$7,400","$8,700"
SC,45017,Calhoun,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$360.31,"$3,000","$7,000"
SC,45017,Calhoun,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$373.07,"$7,000","$8,700"
SC,45017,Calhoun,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$295.96,$0,"$8,700"
SC,45017,Calhoun,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$351.64,$250,"$8,700"
SC,45017,Calhoun,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 9,$156.27,"$8,700","$8,700"
SC,45019,Charleston,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$424.18,"$2,000","$4,500"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$446.52,"$1,400","$8,700"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$435.45,"$3,400","$6,600"
SC,45019,Charleston,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$273.79,"$7,000","$8,550"
SC,45019,Charleston,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$273.93,"$8,250","$8,250"
SC,45019,Charleston,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$408.16,"$2,500","$6,000"
SC,45019,Charleston,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$411.35,"$3,400","$3,400"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$445.79,"$4,800","$4,800"
SC,45019,Charleston,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$284.68,"$6,300","$7,000"
SC,45019,Charleston,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$278.69,"$7,200","$8,700"
SC,45019,Charleston,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$285.64,"$6,850","$6,850"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$423.59,"$7,400","$8,700"
SC,45019,Charleston,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$398.91,"$3,000","$7,000"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$413.04,"$7,000","$8,700"
SC,45019,Charleston,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$327.66,$0,"$8,700"
SC,45019,Charleston,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$389.31,$250,"$8,700"
SC,45019,Charleston,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$173.02,"$8,700","$8,700"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$370.66,"$7,550","$8,550"
SC,45019,Charleston,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$369.07,"$7,900","$8,700"
SC,45019,Charleston,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$243.91,"$7,900","$8,550"
SC,45019,Charleston,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 10,$344.42,$0,"$8,700"
SC,45021,Cherokee,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$467.40,"$2,000","$4,500"
SC,45021,Cherokee,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$492.02,"$1,400","$8,700"
SC,45021,Cherokee,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$479.82,"$3,400","$6,600"
SC,45021,Cherokee,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$301.69,"$7,000","$8,550"
SC,45021,Cherokee,Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$301.84,"$8,250","$8,250"
SC,45021,Cherokee,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$449.75,"$2,500","$6,000"
SC,45021,Cherokee,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$453.27,"$3,400","$3,400"
SC,45021,Cherokee,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$491.22,"$4,800","$4,800"
SC,45021,Cherokee,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$313.69,"$6,300","$7,000"
SC,45021,Cherokee,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$307.09,"$7,200","$8,700"
SC,45021,Cherokee,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$314.74,"$6,850","$6,850"
SC,45021,Cherokee,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$466.75,"$7,400","$8,700"
SC,45021,Cherokee,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$439.56,"$3,000","$7,000"
SC,45021,Cherokee,Silver,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$455.13,"$7,000","$8,700"
SC,45021,Cherokee,Expanded Bronze,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$361.05,$0,"$8,700"
SC,45021,Cherokee,Gold,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$428.98,$250,"$8,700"
SC,45021,Cherokee,Catastrophic,BlueCross BlueShield of South Carolina,EPO,Rating Area 11,$190.65,"$8,700","$8,700"
